total_packets,total_bytes,udp_packets,tcp_packets,icmp_packets,syn_packets,http_requests,dns_queries,baseline_packets,attack_packets,udp_tcp_ratio,syn_total_ratio,baseline_attack_ratio,bytes_per_packet,ntp_monlist_queries,ntp_responses,avg_ntp_response_size,dns_any_queries,dns_txt_queries,dns_responses,avg_dns_response_size,snmp_getbulk_requests,snmp_responses,avg_snmp_response_size,ssdp_msearch_packets,ssdp_responses,portmap_getport_calls,portmap_dump_calls,netbios_name_queries,netbios_dgram_packets,ldap_bind_requests,ldap_search_requests,mssql_sqlbatch_packets,mssql_rpc_packets,tftp_rrq_packets,tftp_wrq_packets,ntp_amplification_factor,dns_amplification_factor,snmp_amplification_factor,query_response_ratio,fragmentation_ratio,syn_ack_ratio,delta_pps_5w,delta_pps_10w,pps_variance,pps_baseline,ratio_vs_baseline,top_ip_pps_50ms,top_ip_pps_1s,top_ip_pps_1min,ratio_50ms_1min,num_heavy_hitters,ip_concentration,new_ips_ratio,attack_entropy,adaptive_threshold,label,run_id
8359535029,956794636347,3472698222,4491706554,395130253,1212678295,2134222351,950937846,4495455918,1255552074,0.7731355956251099,0.1450652806397852,3.580461544440888,114.45548502731204,0,0,0,0,0,950937839,108,0,0,0,0,18652,1255533422,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000021588601338,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.2727272727272727,0.442952916942826,0.0,portmap,run1
8399921589,961786960988,3480545871,4521999296,397376422,1220924765,2148105823,953966726,4522013900,1255552074,0.7696918206242905,0.145349543095598,3.6016139781391496,114.49951654876097,0,0,0,0,0,953966717,108,0,0,0,0,18652,1255533422,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000002137726144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.2727272727272727,0.4427854241164619,0.0,portmap,run1
624547485,75192609921,193162494,396722908,34662084,106797122,190832503,82049114,394026100,1410004,0.4868952362085428,0.170999202726755,279.4503419848454,120.39534499286312,0,0,0,0,0,82049110,108,0,0,0,0,20,1409984,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000001910165658,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0.0,0.1818181818181818,0.2834252874923239,0.0,portmap,run2
664613381,79377849529,219148402,409254642,36210338,110162171,196924131,88314773,410713593,13629457,0.5354817746942012,0.1657537662486515,30.13425942060641,119.43462439706732,0,0,0,0,0,88314783,108,0,0,0,0,202,13629255,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000017973518145,661075.0,1320401.0,578642051072.0,5640836.0,2.16,270.0,2688.0,1198.0,0.23,5,0.009,0.1818181818181818,0.3339376484315887,0.0,portmap,run2
704641462,83559475957,245111414,421773105,37756943,113523666,203008974,94573879,427385730,25838292,0.5811451965387883,0.1611084106203219,16.540788764210884,118.5843871858338,0,0,0,0,0,94573884,108,0,0,0,0,383,25837909,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000001796983752,659200.0,1318656.0,580740841472.0,6542922.0,1.85,259.0,10560.0,2231.0,0.12,5,0.009,0.1818181818181818,0.3632106050685695,0.0,portmap,run2
744705055,87744621847,271096468,434305316,39303271,116888841,209101005,100839226,444072313,38057428,0.6242071142412634,0.1569599134787664,11.668479357039052,117.82466260686252,0,0,0,0,0,100839231,108,0,0,0,0,559,38056869,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000001933462737,659200.0,1320192.0,578784329728.0,8063476.0,1.73,237.0,4864.0,3274.0,0.07,5,0.008,0.2727272727272727,0.3833820455483268,0.0,portmap,run2
784719608,91924486533,297054738,446813690,40851180,120247657,215180881,107099131,460737853,50261204,0.6648290879359583,0.1532364627748667,9.16686860505769,117.14309875254196,0,0,0,0,0,107099137,108,0,0,0,0,746,50260458,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.00000181292678,659200.0,1318144.0,578742910976.0,8262024.0,1.68,225.0,13056.0,4306.0,0.05,5,0.008,0.2727272727272727,0.3980536872366293,0.0,portmap,run2
824786574,96109688990,323040261,459345946,42400367,123612736,221273636,113365085,477425324,62480537,0.7032613737272431,0.149872391109024,7.641184710048186,116.52673797039766,0,0,0,0,0,113365091,108,0,0,0,0,932,62479605,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000001747394287,659200.0,1320448.0,579580067840.0,6595304.0,1.84,240.0,7328.0,5375.0,0.04,5,0.008,0.2727272727272727,0.4090847823969663,0.0,portmap,run2
864845513,100294078617,349024105,471873376,43948032,126976932,227360872,119631246,494110406,74697428,0.7396562780435402,0.1468203628177926,6.614824890624079,115.96762324533212,0,0,0,0,0,119631249,108,0,0,0,0,1116,74696312,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000001795603352,660736.0,1319680.0,578073657344.0,6501445.0,1.88,255.0,1088.0,6426.0,0.04,5,0.009,0.2727272727272727,0.4175329574821438,0.0,portmap,run2
904863945,104474513026,374988004,484380173,45495768,130335131,233441477,125892475,510776828,86902996,0.7741605146171001,0.1440383736363813,5.877551425269619,115.45880859027928,0,0,0,0,0,125892485,108,0,0,0,0,1296,86901700,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000018567536078,658688.0,1318144.0,579541794816.0,6539523.0,1.85,243.0,9248.0,7423.0,0.03,5,0.008,0.2727272727272727,0.4240857747943735,0.0,portmap,run2
944917853,108658525643,400969296,496905199,47043358,133698436,239529401,132157480,527459333,99118804,0.8069331872697915,0.1414921260885521,5.321486052232833,114.99256289636428,0,0,0,0,0,132157486,108,0,0,0,0,1474,99117330,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000018250043152,661504.0,1320704.0,578823782400.0,6474318.0,1.88,243.0,3520.0,8463.0,0.03,5,0.008,0.2727272727272727,0.4292249113316346,0.0,portmap,run2
984940564,112839365649,426928786,509420108,48591671,137058862,245613503,138416343,544128589,111325396,0.8380681863465036,0.1391544495267635,4.887730998953733,114.56464458194452,0,0,0,0,0,138416354,108,0,0,0,0,1654,111323742,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000001896996975,659403.0,1318656.0,579490480128.0,6514268.0,1.86,254.0,11136.0,9492.0,0.03,5,0.008,0.2727272727272727,0.4332733380427132,0.0,portmap,run2
1025003358,117024472914,452910939,521950589,50141830,140423555,251704674,144679993,560814810,123544433,0.8677276135806794,0.1369981414246254,4.539377423829368,114.16984344552752,0,0,0,0,0,144680006,108,0,0,0,0,1834,123542599,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000019512414946,659712.0,1321216.0,579843850240.0,6450175.0,1.89,231.0,5888.0,10541.0,0.02,5,0.008,0.2727272727272727,0.4364791626373788,0.0,portmap,run2
1065066889,121209461071,478894286,534481402,51691201,143788328,257796016,150945282,577500743,135763156,0.8959980351196579,0.1350040354132162,4.253736875415595,113.80455286221934,0,0,0,0,0,150945280,108,0,0,0,0,2012,135761144,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.00000191949005,659126.0,1318144.0,578411364352.0,6501136.0,1.88,261.0,14368.0,11612.0,0.02,5,0.009,0.2727272727272727,0.4390170866964494,0.0,portmap,run2
1105085385,125390228017,504850781,546998370,53236234,147149333,263881001,157201933,594169239,147969492,0.9229475053097508,0.1331565279908212,4.015484752762414,113.46655174251536,0,0,0,0,0,157201944,108,0,0,0,0,2199,147967293,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000019436056697,659009.0,1320266.0,579434577920.0,6538488.0,1.85,304.0,7712.0,12618.0,0.02,5,0.01,0.2727272727272727,0.4410211664035505,0.0,portmap,run2
1145155851,129575712852,530835646,559535329,54784876,150515613,269976512,163468051,610857866,160189563,0.948708005531497,0.1314367934011455,3.813343732013302,113.15115993936443,0,0,0,0,0,163468054,108,0,0,0,0,2383,160187180,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000019267122764,661417.0,1320704.0,578531950592.0,6472208.0,1.88,288.0,2016.0,275.0,1.05,5,0.009,0.2727272727272727,0.4425994466892261,0.0,portmap,run2
1185175533,133756547774,556789170,572055464,56330899,153877446,276063141,169723980,627526568,172396024,0.9733132625056092,0.1298351524440388,3.6400292387253663,112.85800630344264,0,0,0,0,0,169723999,108,0,0,0,0,2567,172393457,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000001897615828,659200.0,1318656.0,579609755648.0,6512094.0,1.86,245.0,9952.0,1320.0,0.19,5,0.008,0.2727272727272727,0.443830353194757,0.0,portmap,run2
1225240239,137941852174,582771302,584589345,57879592,157242960,282156488,175987635,644213618,184615610,0.9968900510836372,0.1283364314971702,3.4894861707523,112.58351446781042,0,0,0,0,0,175987639,108,0,0,0,0,2744,184612866,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000001958754157,663296.0,1322703.0,579940646912.0,7251204.0,1.8,245.0,4192.0,2387.0,0.1,5,0.008,0.2727272727272727,0.4447802314966996,0.0,portmap,run2
1265293745,142125561698,608748149,597117564,59428032,160607110,288246147,182252204,660895557,196830459,1.0194778812435,0.1269326673230333,3.357689456996084,112.32613949103178,0,0,0,0,0,182252212,108,0,0,0,0,2925,196827534,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000018928196126,658944.0,1318400.0,579048767488.0,6566701.0,1.86,261.0,12928.0,3425.0,0.08,5,0.008,0.2727272727272727,0.4454985240226297,0.0,portmap,run2
1304326834,146318942711,630169952,613237267,60919615,164972977,295801493,186266854,677761969,209031636,1.0276119634457896,0.1264813179485656,3.242389439079929,112.17966149042672,0,0,0,0,0,186266862,108,0,0,0,0,3109,209028527,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000001903343836,658432.0,1319424.0,578624356352.0,7328872.0,1.77,264.0,6560.0,4459.0,0.06,5,0.008,0.2727272727272727,0.4460034785786669,0.0,portmap,run2
1342502089,150530165387,647431194,632708900,62361995,170273315,304728375,188213133,694834322,221246164,1.023268669051439,0.1268328119525183,3.140548561104092,112.12657814121286,0,0,0,0,0,188213138,108,0,0,0,0,3286,221242878,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000001844095709,658944.0,1318144.0,578187296768.0,6539586.0,1.86,264.0,14880.0,5514.0,0.05,5,0.008,0.2727272727272727,0.4463721493776864,0.0,portmap,run2
1380648700,154737859033,664674859,652169020,63804824,175570566,313649502,190158104,711893404,233450250,1.0191757636693628,0.1271652709338733,3.049443742296271,112.07619942205427,0,0,0,0,0,190158110,108,0,0,0,0,3467,233446783,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000001959328063,659200.0,1318400.0,579296034816.0,6508160.0,1.86,284.0,8608.0,6517.0,0.04,5,0.009,0.2727272727272727,0.4466577935087106,0.0,portmap,run2
1418828203,158949335096,681937491,671641618,65249094,180871308,322575653,192105246,728967591,245665492,1.0153294148606498,0.1274793576964159,2.967317815234709,112.02859850115344,0,0,0,0,0,192105251,108,0,0,0,0,3648,245661844,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000001990367418,660992.0,1319740.0,577949728768.0,6444896.0,1.89,276.0,2784.0,7573.0,0.04,5,0.009,0.2727272727272727,0.4468759222368849,0.0,portmap,run2
1456992201,163159032109,699191574,691108613,66692014,186170549,331498951,194051370,746035148,257875412,1.011695645008551,0.1277773133392359,2.893006131193306,111.98346291559868,0,0,0,0,0,194051376,108,0,0,0,0,3838,257871574,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000001944455521,658586.0,1317274.0,578651750400.0,6490684.0,1.88,284.0,11552.0,8611.0,0.03,5,0.009,0.2727272727272727,0.4470380208280841,0.0,portmap,run2
1495154633,167368448158,716444862,710571773,68137998,191469293,340416410,195997335,763103111,270084564,1.0082653001753843,0.1280598600131549,2.82542289606747,111.94056083829824,0,0,0,0,0,195997353,108,0,0,0,0,4019,270080545,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000019115354952,659456.0,1320704.0,579203301376.0,6533004.0,1.86,279.0,4832.0,9641.0,0.03,5,0.009,0.2727272727272727,0.4471544397602309,0.0,portmap,run2
1533327817,171579083501,733701154,730041937,69584726,196769563,349339948,197943081,780174945,282297300,1.005012338078874,0.128328437545068,2.7636642114536696,111.89980485497186,0,0,0,0,0,197943082,108,0,0,0,0,4193,282293107,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000020226725943,659200.0,1318129.0,578591916032.0,6466588.0,1.88,280.0,13344.0,10691.0,0.03,5,0.009,0.2727272727272727,0.4472321207323556,0.0,portmap,run2
1571490991,175788733052,750958064,749504401,71028527,202067599,358261030,199889990,797241879,294507294,1.0019394989516546,0.128583364560949,2.707036108246609,111.86111410039894,0,0,0,0,0,199889991,108,0,0,0,0,4375,294502922,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000001989435228,658944.0,1319936.0,579402530816.0,6508574.0,1.86,267.0,6976.0,11703.0,0.02,5,0.008,0.2727272727272727,0.4472777869064077,0.0,portmap,run2
1609670601,180000052151,768222133,768976007,72472461,207368277,367185242,201838116,814316424,306722260,0.9990196391133956,0.1288265293974888,2.6548983565783586,111.82415336353652,0,0,0,0,0,201838121,108,0,0,0,0,4561,306717699,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000019964500804,660736.0,1319680.0,577694138368.0,6441754.0,1.89,259.0,1056.0,12749.0,0.02,5,0.008,0.2727272727272727,0.4472970898318664,0.0,portmap,run2
1647861451,184212569554,785491070,788454984,73915397,212670841,376113590,203787441,831395770,318940372,0.9962408583113224,0.1290586905051643,2.606743589049304,111.78887001829622,0,0,0,0,0,203787450,108,0,0,0,0,4736,318935636,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000019466721484,659200.0,1318175.0,581820612608.0,7270494.0,1.8,258.0,9728.0,162.0,1.59,5,0.008,0.2727272727272727,0.4472942230349526,0.0,portmap,run2
1686026791,188422221764,802746598,807922400,75357793,217970345,385035939,205734640,848464003,331150386,0.9935936891958932,0.1292804753539649,2.5621712637834584,111.75517659019216,0,0,0,0,0,205734646,108,0,0,0,0,4918,331145469,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000019360450545,661387.0,1320364.0,578666233856.0,6609178.0,1.83,271.0,3488.0,1237.0,0.22,5,0.008,0.2727272727272727,0.4472730574617834,0.0,portmap,run2
1724189385,192631735727,820000754,827387964,76800667,223269379,393957387,207680962,865531452,343359700,0.991071649188264,0.129492375340195,2.520771808689255,111.72307253648935,0,0,0,0,0,207680968,108,0,0,0,0,5101,343354599,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000001925926502,658678.0,1317228.0,578380431360.0,7266308.0,1.8,288.0,11776.0,2262.0,0.13,5,0.009,0.2727272727272727,0.4472365861880426,0.0,portmap,run2
1762336270,196839458486,837245413,846846908,78243949,228566477,402876721,209625608,882591246,355564244,0.9886620652336372,0.1296951557377866,2.4822272230500206,111.69233808369614,0,0,0,0,0,209625613,108,0,0,0,0,5289,355558955,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000019512941747,658688.0,1319680.0,578643034112.0,6584044.0,1.84,266.0,5440.0,3288.0,0.08,5,0.008,0.2727272727272727,0.4471873163719182,0.0,portmap,run2
1800509103,201050034698,854504322,866316455,79688326,233866650,411799377,211572753,899662935,367776916,0.9863651060396862,0.1298891794605939,2.4462191504156285,111.66288155000792,0,0,0,0,0,211572761,108,0,0,0,0,5467,367771449,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000019669348,658944.0,1318144.0,578269937664.0,6438553.0,1.89,283.0,14048.0,4336.0,0.07,5,0.008,0.2727272727272727,0.4471275527041256,0.0,portmap,run2
1838694728,205261796305,871767313,885794270,81133145,239169213,420724923,213520875,916740656,379992788,0.9841645430828988,0.1300755418275175,2.412521197639151,111.63451614845768,0,0,0,0,0,213520886,108,0,0,0,0,5641,379987147,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000018982394314,658954.0,1318666.0,579611328512.0,6489136.0,1.88,283.0,8576.0,5397.0,0.05,5,0.008,0.2727272727272727,0.4470591209002311,0.0,portmap,run2
1876839432,209469340779,889010888,905252574,82575970,244466215,429643326,215465549,933799590,392196627,0.9820583929099108,0.1302541980053624,2.380947529158633,111.60749140686212,0,0,0,0,0,215465555,108,0,0,0,0,5826,392190801,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000001906195685,661248.0,1320448.0,578255257600.0,6526471.0,1.86,270.0,1792.0,6461.0,0.04,5,0.008,0.2727272727272727,0.4469833720238229,0.0,portmap,run2
1915009042,213679500229,906270690,924719272,84019080,249765494,438565725,217413645,950869581,404408020,0.9800495322649662,0.1304252296057827,2.351262917585067,111.58145760285136,0,0,0,0,0,217413654,108,0,0,0,0,6010,404402010,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000019218045435,658973.0,1317728.0,578593292288.0,6460760.0,1.88,305.0,10496.0,7489.0,0.04,5,0.009,0.2727272727272727,0.4469015985370654,0.0,portmap,run2
1953166793,217888461796,923523361,944182592,85460840,255063796,447486996,219360377,967934221,416615892,0.9781194536151752,0.1305898691878896,2.323325248956177,111.55650535166558,0,0,0,0,0,219360383,108,0,0,0,0,6188,416609704,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000018975662828,660992.0,1320192.0,578762440704.0,6502928.0,1.86,300.0,4192.0,8478.0,0.04,5,0.009,0.2727272727272727,0.44681503353594,0.0,portmap,run2
1991344258,222099746959,940785005,963656506,86902747,260365098,456412179,221307409,985008330,428830561,0.9762659195910622,0.1307484112573768,2.2969639283707672,111.53257206368986,0,0,0,0,0,221307412,108,0,0,0,0,6372,428824189,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000002027923633,659264.0,1318217.0,578589491200.0,6436636.0,1.89,283.0,13120.0,9505.0,0.03,5,0.008,0.2727272727272727,0.4467246116389246,0.0,portmap,run2
2029522121,226310705849,958043901,983131619,88346601,265667001,465335799,223254365,1002083297,441044180,0.9744818318166614,0.1309012590949729,2.2720701064460256,111.50935656591446,0,0,0,0,0,223254369,108,0,0,0,0,6554,441037626,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000001979924186,658944.0,1320145.0,579035725824.0,6485895.0,1.88,301.0,7296.0,10557.0,0.03,5,0.009,0.2727272727272727,0.4466313125756107,0.0,portmap,run2
2067670877,230518723658,975290804,1002590603,89789471,270964254,474254079,225199421,1019144552,453249258,0.9727707411995362,0.1310480584768617,2.248529995387218,111.4871453780214,0,0,0,0,0,225199434,108,0,0,0,0,6738,453242521,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000001919074163,658944.0,1317888.0,578076606464.0,6523381.0,1.86,323.0,14976.0,11621.0,0.03,5,0.009,0.2727272727272727,0.4465354900822799,0.0,portmap,run2
2105850590,234730014285,992550644,1022065005,91234941,276265491,483181039,227146104,1036218716,465464020,0.9711228142480036,0.131189502385352,2.226205832193002,111.4656544959346,0,0,0,0,0,227146105,108,0,0,0,0,6919,465457101,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000020053194247,659456.0,1318912.0,579819601920.0,7239412.0,1.8,296.0,9440.0,12655.0,0.02,5,0.008,0.2727272727272727,0.4464376633353891,0.0,portmap,run2
2144012799,238939570122,1009800717,1041532537,92679545,281564931,492104173,229090568,1053285741,477673482,0.9695335298008072,0.1313261427969675,2.2050328952529124,111.44502972810844,0,0,0,0,0,229090582,108,0,0,0,0,7094,477666388,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000001981782855,665338.0,1324544.0,579324870656.0,7350484.0,1.76,300.0,2816.0,47.0,6.4,5,0.008,0.2727272727272727,0.4463386297620123,0.0,portmap,run2
2182183113,243149708960,1027058948,1060999988,94124177,286864527,501026076,231038184,1070356176,489884884,0.9680103295156682,0.1314575872625222,2.184913662288057,111.42497965064216,0,0,0,0,0,231038189,108,0,0,0,0,7278,489877606,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000001973058726,658960.0,1318160.0,579131998208.0,6501105.0,1.87,392.0,11264.0,1126.0,0.35,5,0.011,0.2727272727272727,0.4462387036038046,0.0,portmap,run2
2220857289,247353987361,1046624821,1078637987,95594481,291653524,509203701,234125730,1087326565,502100436,0.9703207504409912,0.1313247480801996,2.1655559068265777,111.37770472067464,0,0,0,0,0,234125732,108,0,0,0,0,7461,502092975,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000019200883634,658944.0,1320192.0,579115548672.0,6483382.0,1.88,292.0,5600.0,2171.0,0.13,5,0.008,0.2727272727272727,0.4460994441873935,0.0,portmap,run2
2259913079,251549306543,1068081153,1094744075,97087851,296015421,516754852,238154045,1104198844,514307540,0.975644607165378,0.1309853125550232,2.1469621930878167,111.30928391914492,0,0,0,0,0,238154051,108,0,0,0,0,7636,514299904,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000002006654228,659200.0,1318264.0,578637398016.0,6524078.0,1.86,333.0,13696.0,3226.0,0.1,5,0.009,0.2727272727272727,0.4459264469373529,0.0,portmap,run2
2299004361,255748163394,1089550960,1110868098,98585303,300382196,524314307,242184532,1121086439,526524884,0.9808103788034068,0.1306575146596688,2.1292183390899337,111.24300924890676,0,0,0,0,0,242184531,108,0,0,0,0,7822,526517062,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000020107736587,659340.0,1320844.0,579481894912.0,6458658.0,1.89,296.0,7680.0,4276.0,0.07,5,0.008,0.2727272727272727,0.4457515535417743,0.0,portmap,run2
2338074302,259945010203,1111014278,1126981774,100078250,304746389,531867405,246213808,1137965832,538736365,0.98583162889731,0.1303407632252398,2.112287021872006,111.17910580542365,0,0,0,0,0,246213817,108,0,0,0,0,8008,538728357,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000001988540716,661248.0,1320520.0,578363457536.0,6499494.0,1.86,291.0,1088.0,5295.0,0.05,5,0.008,0.2727272727272727,0.4455754678412839,0.0,portmap,run2
2377155100,264142834204,1132484075,1143100374,101570651,309111959,539422024,250245062,1154850036,550950868,0.9907127149623344,0.1300344091977843,2.0961034877614533,111.11720653145434,0,0,0,0,0,250245060,108,0,0,0,0,8191,550942677,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000019733969654,658944.0,1318144.0,579430973440.0,7234221.0,1.8,310.0,9888.0,6332.0,0.05,5,0.008,0.2727272727272727,0.4453985309593363,0.0,portmap,run2
2416248521,268341965494,1153954971,1159227004,103066546,313479416,546982880,254275830,1171738582,563168980,0.9954521133636394,0.1297380684459816,2.080616340054809,111.05727045947356,0,0,0,0,0,254275839,108,0,0,0,0,8371,563160609,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000020160833687,661504.0,1320960.0,579122364416.0,6551946.0,1.86,329.0,4000.0,7366.0,0.04,5,0.009,0.2727272727272727,0.4452210304625414,0.0,portmap,run2
2455301882,272536527418,1175408571,1175333419,104559892,317841810,554531136,258305000,1188610814,575373780,1.000063941004982,0.1294512142600964,2.0658063598240437,110.99919297744422,0,0,0,0,0,258305009,108,0,0,0,0,8548,575365232,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000001988412501,659200.0,1318400.0,579119480832.0,6519644.0,1.86,306.0,12672.0,8399.0,0.04,5,0.008,0.2727272727272727,0.4450437220338053,0.0,portmap,run2
2494396617,276736133892,1196882773,1191459828,106054016,322209538,562089386,262334875,1205501822,587593428,1.0045515130871874,0.1291733382750975,2.0515917376802246,110.94311626545957,0,0,0,0,0,262334879,108,0,0,0,0,8730,587584698,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000002011115672,659200.0,1320704.0,579342172160.0,6456584.0,1.89,267.0,6432.0,9469.0,0.03,5,0.0069999999999999,0.2727272727272727,0.4448663732014432,0.0,portmap,run2
2533458053,280931862621,1218338974,1207570609,107548470,326572986,569640626,266363109,1222377474,599801556,1.00891737917414,0.1289040430779139,2.0379698281409597,110.88869708670876,0,0,0,0,0,266363098,108,0,0,0,0,8911,599792645,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000020209897795,659242.0,1318442.0,578640871424.0,6496584.0,1.86,281.0,14304.0,10485.0,0.03,5,0.0069999999999999,0.2727272727272727,0.4446896313606654,0.0,portmap,run2
2572486857,285123852226,1239774213,1223671464,109041180,330933873,577186216,270387546,1239239414,611998932,1.0131593728167547,0.1286435622011032,2.024904536924911,110.83588297065496,0,0,0,0,0,270387547,108,0,0,0,0,9087,611989845,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.000001964140547,659200.0,1318656.0,580948721664.0,6432519.0,1.89,349.0,8416.0,11553.0,0.03,5,0.009,0.2727272727272727,0.4445138737772918,0.0,portmap,run2
2611556692,289320546071,1261234082,1239788955,110533655,335299165,584740331,274415917,1256119160,624210132,1.017297401233906,0.1283905365819261,2.012333820944771,110.78470820000872,0,0,0,0,0,274415925,108,0,0,0,0,9274,624200858,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0000020459362067,661760.0,1321216.0,578862120960.0,6493010.0,1.86,335.0,2016.0,12598.0,0.03,5,0.009,0.2727272727272727,0.4443387462138531,0.0,portmap,run2
